smoothing,threshold,merge_gap_sec,min_duration_sec,min_windows,confidence_density,global_mpp,avg_event_f1,std_event_f1,fold_count
7,0.4,90,20,3,0.0,0.3,0.5427,0.1751,3
7,0.4,90,20,3,0.0,0.4,0.5427,0.1751,3
7,0.4,90,20,3,0.1,0.5,0.5427,0.1751,3
7,0.4,90,20,5,0.0,0.5,0.5427,0.1751,3
7,0.4,90,20,5,0.1,0.5,0.5427,0.1751,3
7,0.4,90,20,5,0.1,0.3,0.5427,0.1751,3
7,0.4,90,20,2,0.1,0.3,0.5427,0.1751,3
7,0.4,90,20,3,0.1,0.3,0.5427,0.1751,3
7,0.4,90,20,3,0.1,0.4,0.5427,0.1751,3
7,0.4,90,20,5,0.0,0.4,0.5427,0.1751,3
7,0.4,90,20,2,0.0,0.4,0.5427,0.1751,3
7,0.4,90,20,5,0.0,0.3,0.5427,0.1751,3
7,0.4,90,20,5,0.1,0.4,0.5427,0.1751,3
7,0.4,90,20,2,0.1,0.4,0.5427,0.1751,3
7,0.4,90,20,2,0.0,0.5,0.5427,0.1751,3
7,0.4,90,20,2,0.1,0.5,0.5427,0.1751,3
7,0.4,90,20,2,0.0,0.3,0.5427,0.1751,3
11,0.3,60,30,3,0.2,0.4,0.5413,0.1997,3
11,0.3,60,30,3,0.0,0.4,0.5413,0.1997,3
11,0.3,60,30,5,0.1,0.4,0.5413,0.1997,3
11,0.3,60,30,5,0.0,0.4,0.5413,0.1997,3
11,0.3,60,30,5,0.2,0.4,0.5413,0.1997,3
11,0.3,90,30,5,0.2,0.3,0.5413,0.1997,3
11,0.3,90,30,5,0.0,0.4,0.5413,0.1997,3
11,0.3,90,30,2,0.0,0.4,0.5413,0.1997,3
11,0.3,90,30,3,0.2,0.4,0.5413,0.1997,3
11,0.3,90,30,5,0.2,0.4,0.5413,0.1997,3
11,0.3,90,30,2,0.2,0.3,0.5413,0.1997,3
11,0.3,90,30,2,0.2,0.4,0.5413,0.1997,3
11,0.3,90,30,5,0.1,0.4,0.5413,0.1997,3
11,0.3,90,30,3,0.2,0.3,0.5413,0.1997,3
11,0.3,90,30,3,0.0,0.4,0.5413,0.1997,3
11,0.3,90,30,3,0.1,0.4,0.5413,0.1997,3
11,0.3,90,30,2,0.1,0.4,0.5413,0.1997,3
11,0.3,60,30,3,0.1,0.4,0.5413,0.1997,3
11,0.3,60,30,2,0.2,0.4,0.5413,0.1997,3
11,0.3,60,30,2,0.0,0.4,0.5413,0.1997,3
11,0.3,60,30,2,0.1,0.4,0.5413,0.1997,3
7,0.5,90,20,5,0.2,0.3,0.5391,0.2125,3
7,0.5,90,20,5,0.2,0.5,0.5391,0.2125,3
7,0.5,90,20,5,0.2,0.4,0.5391,0.2125,3
7,0.5,90,10,3,0.2,0.3,0.5391,0.2125,3
7,0.5,90,20,3,0.2,0.3,0.5391,0.2125,3
7,0.5,90,20,3,0.2,0.4,0.5391,0.2125,3
7,0.5,90,10,3,0.2,0.4,0.5391,0.2125,3
7,0.5,90,10,3,0.2,0.5,0.5391,0.2125,3
7,0.5,90,10,5,0.2,0.3,0.5391,0.2125,3
7,0.5,90,10,5,0.2,0.4,0.5391,0.2125,3
7,0.5,90,20,2,0.2,0.4,0.5391,0.2125,3
7,0.5,90,10,2,0.2,0.5,0.5391,0.2125,3
7,0.5,90,10,2,0.2,0.4,0.5391,0.2125,3
7,0.5,90,10,5,0.2,0.5,0.5391,0.2125,3
7,0.5,90,20,3,0.2,0.5,0.5391,0.2125,3
7,0.5,90,20,2,0.2,0.3,0.5391,0.2125,3
7,0.5,90,20,2,0.2,0.5,0.5391,0.2125,3
7,0.5,90,10,2,0.2,0.3,0.5391,0.2125,3
7,0.4,20,20,5,0.1,0.5,0.5388,0.1623,3
7,0.4,20,20,2,0.1,0.5,0.5388,0.1623,3
7,0.4,20,20,3,0.0,0.5,0.5388,0.1623,3
7,0.4,20,20,5,0.0,0.5,0.5388,0.1623,3
7,0.4,20,20,2,0.0,0.5,0.5388,0.1623,3
7,0.4,20,20,2,0.2,0.5,0.5388,0.1623,3
7,0.4,20,20,3,0.1,0.5,0.5388,0.1623,3
7,0.4,20,20,3,0.2,0.5,0.5388,0.1623,3
7,0.4,20,20,5,0.2,0.5,0.5388,0.1623,3
7,0.3,20,20,2,0.1,0.4,0.5356,0.1577,3
7,0.3,20,20,2,0.2,0.4,0.5356,0.1577,3
7,0.3,20,20,2,0.2,0.5,0.5356,0.1577,3
7,0.3,20,20,5,0.1,0.5,0.5356,0.1577,3
7,0.3,20,20,2,0.1,0.5,0.5356,0.1577,3
7,0.3,20,20,5,0.1,0.4,0.5356,0.1577,3
7,0.3,45,20,5,0.0,0.4,0.5356,0.1577,3
7,0.3,45,20,5,0.2,0.4,0.5356,0.1577,3
7,0.3,45,20,3,0.2,0.4,0.5356,0.1577,3
7,0.3,45,20,3,0.0,0.4,0.5356,0.1577,3
7,0.3,45,20,2,0.0,0.4,0.5356,0.1577,3
7,0.3,45,20,3,0.1,0.4,0.5356,0.1577,3
7,0.3,45,20,5,0.1,0.4,0.5356,0.1577,3
7,0.3,20,20,5,0.0,0.5,0.5356,0.1577,3
7,0.3,45,20,2,0.1,0.4,0.5356,0.1577,3
7,0.3,45,20,2,0.2,0.4,0.5356,0.1577,3
7,0.3,20,20,5,0.2,0.4,0.5356,0.1577,3
7,0.3,20,20,5,0.2,0.5,0.5356,0.1577,3
7,0.3,20,20,3,0.2,0.4,0.5356,0.1577,3
7,0.3,20,20,3,0.2,0.5,0.5356,0.1577,3
7,0.3,20,20,3,0.1,0.4,0.5356,0.1577,3
7,0.3,20,20,3,0.1,0.5,0.5356,0.1577,3
5,0.4,45,20,2,0.0,0.5,0.5356,0.1577,3
5,0.4,45,20,5,0.1,0.5,0.5356,0.1577,3
5,0.4,45,20,3,0.1,0.5,0.5356,0.1577,3
5,0.4,45,20,3,0.0,0.5,0.5356,0.1577,3
5,0.4,45,20,2,0.1,0.5,0.5356,0.1577,3
7,0.3,20,20,3,0.0,0.5,0.5356,0.1577,3
5,0.4,45,20,5,0.0,0.5,0.5356,0.1577,3
7,0.3,20,20,5,0.0,0.4,0.5356,0.1577,3
7,0.3,20,20,3,0.0,0.4,0.5356,0.1577,3
7,0.3,20,20,2,0.0,0.4,0.5356,0.1577,3
7,0.3,20,20,2,0.0,0.5,0.5356,0.1577,3
11,0.3,60,20,5,0.1,0.6,0.5352,0.1691,3
11,0.3,60,20,3,0.0,0.6,0.5352,0.1691,3
11,0.3,60,20,5,0.2,0.6,0.5352,0.1691,3
11,0.3,90,10,2,0.0,0.6,0.5352,0.1691,3
7,0.4,90,20,2,0.2,0.6,0.5352,0.1691,3
11,0.3,90,10,3,0.1,0.6,0.5352,0.1691,3
11,0.3,90,10,2,0.1,0.6,0.5352,0.1691,3
11,0.3,90,10,2,0.2,0.6,0.5352,0.1691,3
11,0.3,60,20,3,0.1,0.6,0.5352,0.1691,3
11,0.3,90,10,5,0.0,0.6,0.5352,0.1691,3
11,0.3,90,10,3,0.0,0.6,0.5352,0.1691,3
11,0.3,60,10,3,0.2,0.6,0.5352,0.1691,3
11,0.3,60,20,2,0.0,0.6,0.5352,0.1691,3
11,0.3,60,10,5,0.2,0.6,0.5352,0.1691,3
11,0.3,60,10,2,0.0,0.6,0.5352,0.1691,3
11,0.3,60,10,3,0.1,0.6,0.5352,0.1691,3
11,0.3,60,10,5,0.0,0.6,0.5352,0.1691,3
11,0.3,60,20,2,0.2,0.6,0.5352,0.1691,3
11,0.3,60,20,5,0.0,0.6,0.5352,0.1691,3
11,0.3,60,20,3,0.2,0.6,0.5352,0.1691,3
11,0.3,90,10,5,0.1,0.6,0.5352,0.1691,3
11,0.3,90,10,5,0.2,0.6,0.5352,0.1691,3
11,0.3,60,10,3,0.0,0.6,0.5352,0.1691,3
11,0.3,60,10,2,0.1,0.6,0.5352,0.1691,3
11,0.3,60,10,5,0.1,0.6,0.5352,0.1691,3
7,0.4,90,20,5,0.2,0.6,0.5352,0.1691,3
11,0.3,90,20,3,0.1,0.6,0.5352,0.1691,3
11,0.3,90,20,3,0.2,0.6,0.5352,0.1691,3
11,0.3,90,20,2,0.0,0.6,0.5352,0.1691,3
11,0.3,90,20,3,0.0,0.6,0.5352,0.1691,3
11,0.3,90,20,2,0.1,0.6,0.5352,0.1691,3
11,0.3,90,20,5,0.2,0.6,0.5352,0.1691,3
11,0.3,90,20,5,0.0,0.6,0.5352,0.1691,3
11,0.3,60,20,2,0.1,0.6,0.5352,0.1691,3
7,0.4,90,20,3,0.2,0.6,0.5352,0.1691,3
11,0.3,90,20,5,0.1,0.6,0.5352,0.1691,3
11,0.3,90,10,3,0.2,0.6,0.5352,0.1691,3
11,0.3,90,20,2,0.2,0.6,0.5352,0.1691,3
11,0.3,60,10,2,0.2,0.6,0.5352,0.1691,3
5,0.4,90,10,3,0.2,0.4,0.535,0.1573,3
15,0.3,60,20,2,0.2,0.3,0.535,0.1573,3
11,0.3,60,10,5,0.0,0.5,0.535,0.1573,3
15,0.3,90,10,3,0.2,0.4,0.535,0.1573,3
15,0.3,90,10,2,0.2,0.4,0.535,0.1573,3
15,0.3,90,10,3,0.0,0.4,0.535,0.1573,3
11,0.3,60,10,3,0.1,0.5,0.535,0.1573,3
15,0.3,90,10,5,0.1,0.4,0.535,0.1573,3
15,0.3,30,20,2,0.2,0.4,0.535,0.1573,3
15,0.3,90,10,5,0.0,0.4,0.535,0.1573,3
15,0.3,90,10,5,0.2,0.4,0.535,0.1573,3
15,0.3,30,20,3,0.2,0.4,0.535,0.1573,3
15,0.3,90,10,2,0.0,0.4,0.535,0.1573,3
15,0.3,30,20,5,0.0,0.4,0.535,0.1573,3
15,0.3,90,10,3,0.1,0.4,0.535,0.1573,3
15,0.3,30,20,3,0.1,0.4,0.535,0.1573,3
11,0.3,45,20,5,0.0,0.3,0.535,0.1573,3
11,0.3,60,10,3,0.2,0.5,0.535,0.1573,3
15,0.3,90,10,2,0.1,0.4,0.535,0.1573,3
15,0.3,60,20,2,0.0,0.3,0.535,0.1573,3
11,0.3,90,10,3,0.1,0.5,0.535,0.1573,3
15,0.3,30,20,5,0.1,0.4,0.535,0.1573,3
15,0.3,60,20,3,0.0,0.3,0.535,0.1573,3
15,0.3,45,20,3,0.1,0.3,0.535,0.1573,3
15,0.3,45,20,3,0.0,0.3,0.535,0.1573,3
5,0.4,45,20,5,0.2,0.3,0.535,0.1573,3
15,0.3,20,20,2,0.0,0.4,0.535,0.1573,3
15,0.3,20,20,3,0.2,0.4,0.535,0.1573,3
15,0.3,20,20,5,0.2,0.4,0.535,0.1573,3
11,0.3,45,20,2,0.2,0.3,0.535,0.1573,3
15,0.3,20,20,5,0.1,0.4,0.535,0.1573,3
11,0.3,90,10,5,0.2,0.5,0.535,0.1573,3
11,0.3,90,10,2,0.2,0.5,0.535,0.1573,3
11,0.3,45,20,3,0.0,0.3,0.535,0.1573,3
11,0.3,30,20,3,0.2,0.3,0.535,0.1573,3
11,0.3,90,10,5,0.0,0.5,0.535,0.1573,3
5,0.4,45,20,3,0.2,0.4,0.535,0.1573,3
5,0.4,45,20,2,0.2,0.3,0.535,0.1573,3
11,0.3,60,10,2,0.0,0.5,0.535,0.1573,3
15,0.3,20,20,3,0.1,0.4,0.535,0.1573,3
5,0.4,45,20,2,0.2,0.4,0.535,0.1573,3
15,0.3,20,20,3,0.0,0.4,0.535,0.1573,3
15,0.3,20,20,5,0.0,0.4,0.535,0.1573,3
11,0.3,60,10,3,0.0,0.5,0.535,0.1573,3
11,0.3,60,10,2,0.2,0.5,0.535,0.1573,3
11,0.3,45,20,2,0.0,0.3,0.535,0.1573,3
5,0.4,45,20,5,0.2,0.4,0.535,0.1573,3
11,0.3,45,20,2,0.1,0.3,0.535,0.1573,3
15,0.3,30,20,5,0.2,0.4,0.535,0.1573,3
11,0.3,90,10,5,0.1,0.5,0.535,0.1573,3
11,0.3,90,10,2,0.1,0.5,0.535,0.1573,3
11,0.3,90,10,2,0.0,0.5,0.535,0.1573,3
11,0.3,60,10,5,0.2,0.5,0.535,0.1573,3
15,0.3,60,20,5,0.0,0.3,0.535,0.1573,3
15,0.3,45,20,5,0.0,0.3,0.535,0.1573,3
15,0.3,60,20,5,0.2,0.3,0.535,0.1573,3
15,0.3,45,20,2,0.0,0.3,0.535,0.1573,3
15,0.3,30,20,2,0.1,0.4,0.535,0.1573,3
11,0.3,90,10,3,0.2,0.5,0.535,0.1573,3
15,0.3,60,20,3,0.2,0.3,0.535,0.1573,3
15,0.3,60,20,3,0.1,0.3,0.535,0.1573,3
15,0.3,30,20,2,0.0,0.4,0.535,0.1573,3
15,0.3,45,20,3,0.2,0.3,0.535,0.1573,3
15,0.3,60,20,5,0.1,0.3,0.535,0.1573,3
15,0.3,45,20,2,0.1,0.3,0.535,0.1573,3
15,0.3,60,20,2,0.1,0.3,0.535,0.1573,3
15,0.3,45,20,5,0.1,0.3,0.535,0.1573,3
15,0.3,45,20,5,0.2,0.3,0.535,0.1573,3
15,0.3,45,20,2,0.2,0.3,0.535,0.1573,3
15,0.3,20,20,2,0.1,0.4,0.535,0.1573,3
15,0.3,20,20,2,0.2,0.4,0.535,0.1573,3
11,0.3,30,20,2,0.0,0.3,0.535,0.1573,3
11,0.3,60,10,2,0.1,0.5,0.535,0.1573,3
11,0.3,45,20,5,0.1,0.3,0.535,0.1573,3
11,0.3,30,20,2,0.2,0.3,0.535,0.1573,3
11,0.3,30,20,5,0.1,0.3,0.535,0.1573,3
5,0.4,90,10,2,0.2,0.3,0.535,0.1573,3
11,0.3,45,20,3,0.2,0.3,0.535,0.1573,3
5,0.4,45,20,3,0.2,0.3,0.535,0.1573,3
11,0.3,30,20,3,0.1,0.3,0.535,0.1573,3
5,0.4,90,10,5,0.2,0.4,0.535,0.1573,3
11,0.3,30,20,5,0.2,0.3,0.535,0.1573,3
15,0.3,30,20,3,0.0,0.4,0.535,0.1573,3
11,0.3,45,20,5,0.2,0.3,0.535,0.1573,3
11,0.3,60,10,5,0.1,0.5,0.535,0.1573,3
11,0.3,30,20,3,0.0,0.3,0.535,0.1573,3
11,0.3,30,20,2,0.1,0.3,0.535,0.1573,3
11,0.3,30,20,5,0.0,0.3,0.535,0.1573,3
5,0.4,90,10,5,0.2,0.3,0.535,0.1573,3
11,0.3,45,20,3,0.1,0.3,0.535,0.1573,3
11,0.3,90,10,3,0.0,0.5,0.535,0.1573,3
5,0.4,90,10,3,0.2,0.3,0.535,0.1573,3
5,0.4,90,10,2,0.2,0.4,0.535,0.1573,3
5,0.3,90,20,3,0.2,0.6,0.5346,0.1571,3
5,0.3,90,10,2,0.0,0.6,0.5346,0.1571,3
7,0.4,60,10,5,0.0,0.3,0.5346,0.1571,3
5,0.3,90,20,2,0.0,0.6,0.5346,0.1571,3
5,0.3,90,20,5,0.2,0.6,0.5346,0.1571,3
5,0.3,90,20,3,0.1,0.6,0.5346,0.1571,3
7,0.4,60,10,2,0.0,0.5,0.5346,0.1571,3
11,0.4,60,10,5,0.2,0.3,0.5346,0.1571,3
7,0.4,60,10,2,0.0,0.3,0.5346,0.1571,3
7,0.4,60,10,3,0.2,0.5,0.5346,0.1571,3
7,0.4,60,10,3,0.2,0.4,0.5346,0.1571,3
7,0.4,60,10,2,0.2,0.4,0.5346,0.1571,3
11,0.4,60,10,3,0.1,0.5,0.5346,0.1571,3
7,0.4,60,10,2,0.0,0.4,0.5346,0.1571,3
11,0.4,60,10,3,0.0,0.5,0.5346,0.1571,3
11,0.4,60,10,3,0.2,0.3,0.5346,0.1571,3
7,0.4,60,10,5,0.0,0.5,0.5346,0.1571,3
7,0.4,60,10,5,0.0,0.4,0.5346,0.1571,3
5,0.3,90,10,2,0.2,0.6,0.5346,0.1571,3
5,0.3,90,10,2,0.1,0.6,0.5346,0.1571,3
5,0.3,90,10,3,0.0,0.6,0.5346,0.1571,3
7,0.4,60,10,3,0.2,0.3,0.5346,0.1571,3
5,0.3,90,10,5,0.0,0.6,0.5346,0.1571,3
7,0.4,60,10,2,0.1,0.3,0.5346,0.1571,3
7,0.4,60,10,2,0.1,0.5,0.5346,0.1571,3
7,0.4,60,10,2,0.1,0.4,0.5346,0.1571,3
11,0.4,60,10,5,0.2,0.5,0.5346,0.1571,3
11,0.4,60,10,5,0.2,0.4,0.5346,0.1571,3
11,0.4,60,10,5,0.1,0.5,0.5346,0.1571,3
11,0.4,60,10,2,0.0,0.5,0.5346,0.1571,3
5,0.3,90,10,3,0.1,0.6,0.5346,0.1571,3
5,0.3,90,10,5,0.2,0.6,0.5346,0.1571,3
5,0.3,90,20,3,0.0,0.6,0.5346,0.1571,3
5,0.3,90,10,3,0.2,0.6,0.5346,0.1571,3
7,0.4,60,10,3,0.1,0.5,0.5346,0.1571,3
5,0.3,90,10,5,0.1,0.6,0.5346,0.1571,3
5,0.3,90,20,5,0.0,0.6,0.5346,0.1571,3
5,0.3,90,20,5,0.1,0.6,0.5346,0.1571,3
5,0.3,60,10,2,0.1,0.6,0.5346,0.1571,3
11,0.4,90,10,2,0.1,0.4,0.5346,0.1571,3
5,0.4,60,10,5,0.2,0.5,0.5346,0.1571,3
11,0.4,90,10,2,0.1,0.3,0.5346,0.1571,3
5,0.3,60,20,3,0.2,0.6,0.5346,0.1571,3
5,0.4,90,10,2,0.1,0.5,0.5346,0.1571,3
5,0.3,60,20,5,0.0,0.6,0.5346,0.1571,3
11,0.4,90,10,5,0.1,0.4,0.5346,0.1571,3
5,0.3,60,20,5,0.1,0.6,0.5346,0.1571,3
5,0.3,60,20,5,0.2,0.6,0.5346,0.1571,3
5,0.3,60,10,5,0.2,0.6,0.5346,0.1571,3
5,0.3,60,20,2,0.0,0.6,0.5346,0.1571,3
11,0.4,90,10,5,0.1,0.3,0.5346,0.1571,3
5,0.3,60,20,3,0.1,0.6,0.5346,0.1571,3
5,0.3,60,20,3,0.0,0.6,0.5346,0.1571,3
7,0.3,90,20,5,0.1,0.3,0.5346,0.1571,3
7,0.3,90,20,5,0.0,0.3,0.5346,0.1571,3
5,0.3,60,10,5,0.1,0.6,0.5346,0.1571,3
5,0.3,60,10,5,0.0,0.6,0.5346,0.1571,3
5,0.3,60,20,2,0.2,0.6,0.5346,0.1571,3
5,0.4,60,10,3,0.2,0.5,0.5346,0.1571,3
5,0.4,90,10,3,0.1,0.5,0.5346,0.1571,3
5,0.3,60,10,2,0.0,0.6,0.5346,0.1571,3
11,0.4,90,10,3,0.1,0.3,0.5346,0.1571,3
11,0.4,90,10,5,0.0,0.3,0.5346,0.1571,3
11,0.4,90,10,5,0.0,0.4,0.5346,0.1571,3
11,0.4,90,10,3,0.1,0.4,0.5346,0.1571,3
5,0.4,90,10,5,0.1,0.5,0.5346,0.1571,3
11,0.4,90,10,3,0.0,0.3,0.5346,0.1571,3
11,0.4,90,10,3,0.0,0.4,0.5346,0.1571,3
5,0.4,60,10,2,0.2,0.5,0.5346,0.1571,3
5,0.3,60,20,2,0.1,0.6,0.5346,0.1571,3
5,0.3,60,10,3,0.2,0.6,0.5346,0.1571,3
5,0.3,60,10,3,0.1,0.6,0.5346,0.1571,3
5,0.3,60,10,2,0.2,0.6,0.5346,0.1571,3
5,0.3,60,10,3,0.0,0.6,0.5346,0.1571,3
7,0.4,60,10,2,0.2,0.3,0.5346,0.1571,3
11,0.4,90,10,2,0.0,0.3,0.5346,0.1571,3
11,0.4,90,10,2,0.0,0.4,0.5346,0.1571,3
7,0.4,60,10,5,0.1,0.3,0.5346,0.1571,3
7,0.4,60,10,5,0.2,0.5,0.5346,0.1571,3
7,0.4,60,10,2,0.2,0.5,0.5346,0.1571,3
7,0.4,60,10,3,0.0,0.3,0.5346,0.1571,3
7,0.4,60,10,3,0.0,0.4,0.5346,0.1571,3
7,0.4,60,10,5,0.1,0.4,0.5346,0.1571,3
7,0.4,60,10,5,0.1,0.5,0.5346,0.1571,3
7,0.4,60,10,5,0.2,0.3,0.5346,0.1571,3
7,0.4,60,10,5,0.2,0.4,0.5346,0.1571,3
11,0.4,60,10,5,0.0,0.5,0.5346,0.1571,3
7,0.4,60,10,3,0.1,0.4,0.5346,0.1571,3
7,0.4,60,10,3,0.1,0.3,0.5346,0.1571,3
7,0.4,60,10,3,0.0,0.5,0.5346,0.1571,3
11,0.4,60,10,3,0.2,0.5,0.5346,0.1571,3
5,0.3,90,20,2,0.1,0.6,0.5346,0.1571,3
5,0.3,90,20,2,0.2,0.6,0.5346,0.1571,3
11,0.4,60,10,3,0.2,0.4,0.5346,0.1571,3
7,0.3,90,20,2,0.0,0.3,0.5346,0.1571,3
7,0.3,90,20,2,0.1,0.3,0.5346,0.1571,3
7,0.3,90,20,3,0.0,0.3,0.5346,0.1571,3
7,0.3,90,20,3,0.1,0.3,0.5346,0.1571,3
11,0.4,60,10,2,0.1,0.5,0.5346,0.1571,3
11,0.4,60,10,2,0.2,0.3,0.5346,0.1571,3
11,0.4,60,10,2,0.2,0.4,0.5346,0.1571,3
11,0.4,60,10,2,0.2,0.5,0.5346,0.1571,3
7,0.4,60,20,5,0.0,0.5,0.5319,0.167,3
7,0.4,60,20,5,0.0,0.4,0.5319,0.167,3
7,0.4,60,20,5,0.0,0.3,0.5319,0.167,3
7,0.4,60,20,3,0.2,0.5,0.5319,0.167,3
7,0.4,60,20,3,0.2,0.4,0.5319,0.167,3
7,0.4,60,20,3,0.2,0.3,0.5319,0.167,3
7,0.4,60,20,3,0.1,0.5,0.5319,0.167,3
7,0.4,60,20,3,0.1,0.4,0.5319,0.167,3
7,0.4,60,20,3,0.1,0.3,0.5319,0.167,3
7,0.4,60,20,3,0.0,0.5,0.5319,0.167,3
7,0.4,60,20,3,0.0,0.4,0.5319,0.167,3
7,0.4,60,20,3,0.0,0.3,0.5319,0.167,3
7,0.4,60,20,5,0.2,0.5,0.5319,0.167,3
7,0.4,60,20,5,0.2,0.4,0.5319,0.167,3
7,0.4,60,20,5,0.2,0.3,0.5319,0.167,3
7,0.4,60,20,5,0.1,0.5,0.5319,0.167,3
7,0.4,60,20,5,0.1,0.4,0.5319,0.167,3
7,0.4,60,20,5,0.1,0.3,0.5319,0.167,3
7,0.4,60,20,2,0.0,0.4,0.5319,0.167,3
7,0.4,60,20,2,0.0,0.3,0.5319,0.167,3
7,0.4,60,20,2,0.2,0.5,0.5319,0.167,3
7,0.4,60,20,2,0.2,0.4,0.5319,0.167,3
7,0.4,60,20,2,0.2,0.3,0.5319,0.167,3
7,0.4,60,20,2,0.1,0.5,0.5319,0.167,3
7,0.4,60,20,2,0.1,0.4,0.5319,0.167,3
7,0.4,60,20,2,0.1,0.3,0.5319,0.167,3
7,0.4,60,20,2,0.0,0.5,0.5319,0.167,3
7,0.3,90,20,2,0.2,0.4,0.5311,0.1656,3
7,0.3,90,20,5,0.2,0.5,0.5311,0.1656,3
7,0.3,90,20,5,0.2,0.4,0.5311,0.1656,3
7,0.3,90,20,3,0.2,0.4,0.5311,0.1656,3
7,0.3,90,20,2,0.2,0.5,0.5311,0.1656,3
7,0.3,90,20,3,0.2,0.5,0.5311,0.1656,3
11,0.3,45,30,3,0.0,0.5,0.5304,0.191,3
11,0.3,45,30,5,0.0,0.5,0.5304,0.191,3
11,0.3,30,30,3,0.0,0.5,0.5304,0.191,3
11,0.3,30,30,2,0.2,0.5,0.5304,0.191,3
11,0.3,45,30,2,0.1,0.5,0.5304,0.191,3
11,0.3,30,30,5,0.1,0.5,0.5304,0.191,3
11,0.3,45,30,3,0.2,0.5,0.5304,0.191,3
11,0.3,30,30,2,0.1,0.5,0.5304,0.191,3
11,0.3,30,30,5,0.2,0.5,0.5304,0.191,3
11,0.3,30,30,3,0.2,0.5,0.5304,0.191,3
11,0.3,30,30,2,0.0,0.5,0.5304,0.191,3
11,0.3,30,30,3,0.1,0.5,0.5304,0.191,3
11,0.3,45,30,5,0.2,0.5,0.5304,0.191,3
11,0.3,45,30,3,0.1,0.5,0.5304,0.191,3
11,0.3,30,30,5,0.0,0.5,0.5304,0.191,3
11,0.3,45,30,2,0.0,0.5,0.5304,0.191,3
11,0.3,45,30,5,0.1,0.5,0.5304,0.191,3
11,0.3,45,30,2,0.2,0.5,0.5304,0.191,3
11,0.3,60,30,2,0.2,0.3,0.5301,0.1909,3
11,0.3,60,30,5,0.2,0.3,0.5301,0.1909,3
11,0.3,90,30,3,0.0,0.3,0.5301,0.1909,3
11,0.3,90,30,5,0.0,0.3,0.5301,0.1909,3
11,0.3,60,30,5,0.1,0.3,0.5301,0.1909,3
11,0.3,60,30,3,0.0,0.3,0.5301,0.1909,3
11,0.3,60,30,2,0.0,0.3,0.5301,0.1909,3
11,0.3,60,30,3,0.1,0.3,0.5301,0.1909,3
11,0.3,60,30,2,0.1,0.3,0.5301,0.1909,3
11,0.3,60,30,5,0.0,0.3,0.5301,0.1909,3
11,0.3,60,30,3,0.2,0.3,0.5301,0.1909,3
11,0.3,90,30,2,0.1,0.3,0.5301,0.1909,3
11,0.3,90,30,2,0.0,0.3,0.5301,0.1909,3
11,0.3,90,30,5,0.1,0.3,0.5301,0.1909,3
11,0.3,90,30,3,0.1,0.3,0.5301,0.1909,3
7,0.4,20,20,2,0.2,0.3,0.5284,0.1551,3
7,0.4,20,20,2,0.0,0.4,0.5284,0.1551,3
7,0.4,20,20,3,0.1,0.3,0.5284,0.1551,3
7,0.4,20,20,2,0.0,0.3,0.5284,0.1551,3
7,0.4,20,20,3,0.0,0.4,0.5284,0.1551,3
7,0.4,20,20,5,0.1,0.3,0.5284,0.1551,3
7,0.4,20,20,3,0.0,0.3,0.5284,0.1551,3
7,0.4,20,20,5,0.0,0.3,0.5284,0.1551,3
7,0.4,20,20,3,0.2,0.3,0.5284,0.1551,3
7,0.4,20,20,5,0.1,0.4,0.5284,0.1551,3
7,0.4,20,20,5,0.0,0.4,0.5284,0.1551,3
7,0.4,20,20,5,0.2,0.3,0.5284,0.1551,3
7,0.4,20,20,5,0.2,0.4,0.5284,0.1551,3
7,0.4,20,20,3,0.2,0.4,0.5284,0.1551,3
7,0.4,20,20,2,0.1,0.3,0.5284,0.1551,3
7,0.4,20,20,3,0.1,0.4,0.5284,0.1551,3
7,0.4,20,20,2,0.2,0.4,0.5284,0.1551,3
7,0.4,20,20,2,0.1,0.4,0.5284,0.1551,3
15,0.4,45,20,2,0.1,0.4,0.5272,0.2028,3
15,0.4,45,20,2,0.1,0.3,0.5272,0.2028,3
15,0.4,45,20,2,0.2,0.4,0.5272,0.2028,3
7,0.5,90,20,2,0.1,0.4,0.5272,0.2028,3
7,0.5,90,20,2,0.1,0.3,0.5272,0.2028,3
7,0.5,90,20,5,0.1,0.4,0.5272,0.2028,3
7,0.5,90,20,5,0.1,0.3,0.5272,0.2028,3
7,0.5,90,20,5,0.0,0.5,0.5272,0.2028,3
15,0.4,45,20,3,0.0,0.3,0.5272,0.2028,3
15,0.3,90,30,3,0.1,0.4,0.5272,0.2028,3
15,0.3,90,30,3,0.0,0.4,0.5272,0.2028,3
15,0.3,90,30,2,0.2,0.4,0.5272,0.2028,3
15,0.3,90,30,5,0.1,0.4,0.5272,0.2028,3
15,0.3,90,30,5,0.0,0.4,0.5272,0.2028,3
15,0.3,90,30,3,0.2,0.4,0.5272,0.2028,3
7,0.5,90,10,3,0.1,0.5,0.5272,0.2028,3
7,0.5,90,10,3,0.1,0.4,0.5272,0.2028,3
7,0.5,90,10,3,0.1,0.3,0.5272,0.2028,3
7,0.5,90,20,2,0.0,0.5,0.5272,0.2028,3
7,0.5,90,20,2,0.0,0.4,0.5272,0.2028,3
7,0.5,90,20,2,0.0,0.3,0.5272,0.2028,3
7,0.5,90,10,5,0.1,0.5,0.5272,0.2028,3
7,0.5,90,10,5,0.1,0.4,0.5272,0.2028,3
