smoothing_window,threshold,min_duration,min_peak_probability,true_positive_events,false_positive_events,false_negative_events,total_gt_events,total_predicted_events,precision,recall,f1,balanced_accuracy,mcc,cohen_kappa,alarm_rate,suppression_rate,total_events_before_suppression,suppressed_events,retained_events
5,0.48,15,0.55,11,87,12,23,98,0.112245,0.478261,0.181818,,,,98,0.8893,885,787,98
5,0.48,15,0.6,11,87,12,23,98,0.112245,0.478261,0.181818,,,,98,0.8893,885,787,98
5,0.48,15,0.65,11,86,12,23,97,0.113402,0.478261,0.183333,,,,97,0.8904,885,788,97
5,0.48,15,0.7,11,82,12,23,93,0.11828,0.478261,0.189655,,,,93,0.8949,885,792,93
5,0.48,15,0.75,11,78,12,23,89,0.123596,0.478261,0.196429,,,,89,0.8994,885,796,89
5,0.48,15,0.8,11,71,12,23,82,0.134146,0.478261,0.209524,,,,82,0.9073,885,803,82
5,0.48,15,0.85,11,64,12,23,75,0.146667,0.478261,0.22449,,,,75,0.9153,885,810,75
5,0.48,15,0.9,11,53,12,23,64,0.171875,0.478261,0.252874,,,,64,0.9277,885,821,64
5,0.48,15,0.95,11,46,12,23,57,0.192982,0.478261,0.275,,,,57,0.9356,885,828,57
5,0.48,15,0.99,10,37,13,23,47,0.212766,0.434783,0.285714,,,,47,0.9469,885,838,47
5,0.49,1,0.5,14,771,9,23,785,0.017834,0.608696,0.034653,,,,785,0.0967,869,84,785
5,0.49,1,0.55,14,583,9,23,597,0.023451,0.608696,0.045161,,,,597,0.313,869,272,597
5,0.49,1,0.6,13,428,10,23,441,0.029478,0.565217,0.056034,,,,441,0.4925,869,428,441
5,0.49,1,0.65,13,318,10,23,331,0.039275,0.565217,0.073446,,,,331,0.6191,869,538,331
5,0.49,1,0.7,12,256,11,23,268,0.044776,0.521739,0.082474,,,,268,0.6916,869,601,268
5,0.49,1,0.75,12,214,11,23,226,0.053097,0.521739,0.096386,,,,226,0.7399,869,643,226
5,0.49,1,0.8,12,182,11,23,194,0.061856,0.521739,0.110599,,,,194,0.7768,869,675,194
5,0.49,1,0.85,12,154,11,23,166,0.072289,0.521739,0.126984,,,,166,0.809,869,703,166
5,0.49,1,0.9,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.8665,869,753,116
5,0.49,1,0.95,11,86,12,23,97,0.113402,0.478261,0.183333,,,,97,0.8884,869,772,97
5,0.49,1,0.99,10,61,13,23,71,0.140845,0.434783,0.212766,,,,71,0.9183,869,798,71
5,0.49,2,0.5,14,730,9,23,744,0.018817,0.608696,0.036506,,,,744,0.1438,869,125,744
5,0.49,2,0.55,14,583,9,23,597,0.023451,0.608696,0.045161,,,,597,0.313,869,272,597
5,0.49,2,0.6,13,428,10,23,441,0.029478,0.565217,0.056034,,,,441,0.4925,869,428,441
5,0.49,2,0.65,13,318,10,23,331,0.039275,0.565217,0.073446,,,,331,0.6191,869,538,331
5,0.49,2,0.7,12,256,11,23,268,0.044776,0.521739,0.082474,,,,268,0.6916,869,601,268
5,0.49,2,0.75,12,214,11,23,226,0.053097,0.521739,0.096386,,,,226,0.7399,869,643,226
5,0.49,2,0.8,12,182,11,23,194,0.061856,0.521739,0.110599,,,,194,0.7768,869,675,194
5,0.49,2,0.85,12,154,11,23,166,0.072289,0.521739,0.126984,,,,166,0.809,869,703,166
5,0.49,2,0.9,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.8665,869,753,116
5,0.49,2,0.95,11,86,12,23,97,0.113402,0.478261,0.183333,,,,97,0.8884,869,772,97
5,0.49,2,0.99,10,61,13,23,71,0.140845,0.434783,0.212766,,,,71,0.9183,869,798,71
5,0.49,3,0.5,14,668,9,23,682,0.020528,0.608696,0.039716,,,,682,0.2152,869,187,682
5,0.49,3,0.55,14,576,9,23,590,0.023729,0.608696,0.045677,,,,590,0.3211,869,279,590
5,0.49,3,0.6,13,428,10,23,441,0.029478,0.565217,0.056034,,,,441,0.4925,869,428,441
5,0.49,3,0.65,13,318,10,23,331,0.039275,0.565217,0.073446,,,,331,0.6191,869,538,331
5,0.49,3,0.7,12,256,11,23,268,0.044776,0.521739,0.082474,,,,268,0.6916,869,601,268
5,0.49,3,0.75,12,214,11,23,226,0.053097,0.521739,0.096386,,,,226,0.7399,869,643,226
5,0.49,3,0.8,12,182,11,23,194,0.061856,0.521739,0.110599,,,,194,0.7768,869,675,194
5,0.49,3,0.85,12,154,11,23,166,0.072289,0.521739,0.126984,,,,166,0.809,869,703,166
5,0.49,3,0.9,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.8665,869,753,116
5,0.49,3,0.95,11,86,12,23,97,0.113402,0.478261,0.183333,,,,97,0.8884,869,772,97
5,0.49,3,0.99,10,61,13,23,71,0.140845,0.434783,0.212766,,,,71,0.9183,869,798,71
5,0.49,5,0.5,13,480,10,23,493,0.026369,0.565217,0.050388,,,,493,0.4327,869,376,493
5,0.49,5,0.55,13,460,10,23,473,0.027484,0.565217,0.052419,,,,473,0.4557,869,396,473
5,0.49,5,0.6,13,394,10,23,407,0.031941,0.565217,0.060465,,,,407,0.5316,869,462,407
5,0.49,5,0.65,13,313,10,23,326,0.039877,0.565217,0.074499,,,,326,0.6249,869,543,326
5,0.49,5,0.7,12,255,11,23,267,0.044944,0.521739,0.082759,,,,267,0.6928,869,602,267
5,0.49,5,0.75,12,214,11,23,226,0.053097,0.521739,0.096386,,,,226,0.7399,869,643,226
5,0.49,5,0.8,12,182,11,23,194,0.061856,0.521739,0.110599,,,,194,0.7768,869,675,194
5,0.49,5,0.85,12,154,11,23,166,0.072289,0.521739,0.126984,,,,166,0.809,869,703,166
5,0.49,5,0.9,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.8665,869,753,116
5,0.49,5,0.95,11,86,12,23,97,0.113402,0.478261,0.183333,,,,97,0.8884,869,772,97
5,0.49,5,0.99,10,61,13,23,71,0.140845,0.434783,0.212766,,,,71,0.9183,869,798,71
5,0.49,7,0.5,13,286,10,23,299,0.043478,0.565217,0.080745,,,,299,0.6559,869,570,299
5,0.49,7,0.55,13,285,10,23,298,0.043624,0.565217,0.080997,,,,298,0.6571,869,571,298
5,0.49,7,0.6,13,265,10,23,278,0.046763,0.565217,0.086379,,,,278,0.6801,869,591,278
5,0.49,7,0.65,13,236,10,23,249,0.052209,0.565217,0.095588,,,,249,0.7135,869,620,249
5,0.49,7,0.7,12,217,11,23,229,0.052402,0.521739,0.095238,,,,229,0.7365,869,640,229
5,0.49,7,0.75,12,195,11,23,207,0.057971,0.521739,0.104348,,,,207,0.7618,869,662,207
5,0.49,7,0.8,12,170,11,23,182,0.065934,0.521739,0.117073,,,,182,0.7906,869,687,182
5,0.49,7,0.85,12,148,11,23,160,0.075,0.521739,0.131148,,,,160,0.8159,869,709,160
5,0.49,7,0.9,12,102,11,23,114,0.105263,0.521739,0.175182,,,,114,0.8688,869,755,114
5,0.49,7,0.95,11,85,12,23,96,0.114583,0.478261,0.184874,,,,96,0.8895,869,773,96
5,0.49,7,0.99,10,60,13,23,70,0.142857,0.434783,0.215054,,,,70,0.9194,869,799,70
5,0.49,10,0.5,12,150,11,23,162,0.074074,0.521739,0.12973,,,,162,0.8136,869,707,162
5,0.49,10,0.55,12,149,11,23,161,0.074534,0.521739,0.130435,,,,161,0.8147,869,708,161
5,0.49,10,0.6,12,146,11,23,158,0.075949,0.521739,0.132597,,,,158,0.8182,869,711,158
5,0.49,10,0.65,12,138,11,23,150,0.08,0.521739,0.138728,,,,150,0.8274,869,719,150
5,0.49,10,0.7,12,127,11,23,139,0.086331,0.521739,0.148148,,,,139,0.84,869,730,139
5,0.49,10,0.75,12,119,11,23,131,0.091603,0.521739,0.155844,,,,131,0.8493,869,738,131
5,0.49,10,0.8,12,109,11,23,121,0.099174,0.521739,0.166667,,,,121,0.8608,869,748,121
5,0.49,10,0.85,12,100,11,23,112,0.107143,0.521739,0.177778,,,,112,0.8711,869,757,112
5,0.49,10,0.9,12,80,11,23,92,0.130435,0.521739,0.208696,,,,92,0.8941,869,777,92
5,0.49,10,0.95,11,67,12,23,78,0.141026,0.478261,0.217822,,,,78,0.9102,869,791,78
5,0.49,10,0.99,10,51,13,23,61,0.163934,0.434783,0.238095,,,,61,0.9298,869,808,61
5,0.49,15,0.5,11,82,12,23,93,0.11828,0.478261,0.189655,,,,93,0.893,869,776,93
5,0.49,15,0.55,11,82,12,23,93,0.11828,0.478261,0.189655,,,,93,0.893,869,776,93
5,0.49,15,0.6,11,82,12,23,93,0.11828,0.478261,0.189655,,,,93,0.893,869,776,93
5,0.49,15,0.65,11,82,12,23,93,0.11828,0.478261,0.189655,,,,93,0.893,869,776,93
5,0.49,15,0.7,11,78,12,23,89,0.123596,0.478261,0.196429,,,,89,0.8976,869,780,89
5,0.49,15,0.75,11,76,12,23,87,0.126437,0.478261,0.2,,,,87,0.8999,869,782,87
5,0.49,15,0.8,11,69,12,23,80,0.1375,0.478261,0.213592,,,,80,0.9079,869,789,80
5,0.49,15,0.85,11,62,12,23,73,0.150685,0.478261,0.229167,,,,73,0.916,869,796,73
5,0.49,15,0.9,11,52,12,23,63,0.174603,0.478261,0.255814,,,,63,0.9275,869,806,63
5,0.49,15,0.95,11,45,12,23,56,0.196429,0.478261,0.278481,,,,56,0.9356,869,813,56
5,0.49,15,0.99,10,37,13,23,47,0.212766,0.434783,0.285714,,,,47,0.9459,869,822,47
5,0.5,1,0.5,14,785,9,23,799,0.017522,0.608696,0.034063,,,,799,0.0,799,0,799
5,0.5,1,0.55,14,590,9,23,604,0.023179,0.608696,0.044657,,,,604,0.2441,799,195,604
5,0.5,1,0.6,13,433,10,23,446,0.029148,0.565217,0.055437,,,,446,0.4418,799,353,446
5,0.5,1,0.65,13,323,10,23,336,0.03869,0.565217,0.072423,,,,336,0.5795,799,463,336
5,0.5,1,0.7,12,261,11,23,273,0.043956,0.521739,0.081081,,,,273,0.6583,799,526,273
5,0.5,1,0.75,12,217,11,23,229,0.052402,0.521739,0.095238,,,,229,0.7134,799,570,229
5,0.5,1,0.8,12,185,11,23,197,0.060914,0.521739,0.109091,,,,197,0.7534,799,602,197
5,0.5,1,0.85,12,157,11,23,169,0.071006,0.521739,0.125,,,,169,0.7885,799,630,169
5,0.5,1,0.9,12,106,11,23,118,0.101695,0.521739,0.170213,,,,118,0.8523,799,681,118
5,0.5,1,0.95,11,88,12,23,99,0.111111,0.478261,0.180328,,,,99,0.8761,799,700,99
5,0.5,1,0.99,10,63,13,23,73,0.136986,0.434783,0.208333,,,,73,0.9086,799,726,73
5,0.5,2,0.5,14,718,9,23,732,0.019126,0.608696,0.037086,,,,732,0.0839,799,67,732
5,0.5,2,0.55,14,590,9,23,604,0.023179,0.608696,0.044657,,,,604,0.2441,799,195,604
5,0.5,2,0.6,13,433,10,23,446,0.029148,0.565217,0.055437,,,,446,0.4418,799,353,446
5,0.5,2,0.65,13,323,10,23,336,0.03869,0.565217,0.072423,,,,336,0.5795,799,463,336
5,0.5,2,0.7,12,261,11,23,273,0.043956,0.521739,0.081081,,,,273,0.6583,799,526,273
5,0.5,2,0.75,12,217,11,23,229,0.052402,0.521739,0.095238,,,,229,0.7134,799,570,229
5,0.5,2,0.8,12,185,11,23,197,0.060914,0.521739,0.109091,,,,197,0.7534,799,602,197
5,0.5,2,0.85,12,157,11,23,169,0.071006,0.521739,0.125,,,,169,0.7885,799,630,169
5,0.5,2,0.9,12,106,11,23,118,0.101695,0.521739,0.170213,,,,118,0.8523,799,681,118
5,0.5,2,0.95,11,88,12,23,99,0.111111,0.478261,0.180328,,,,99,0.8761,799,700,99
5,0.5,2,0.99,10,63,13,23,73,0.136986,0.434783,0.208333,,,,73,0.9086,799,726,73
5,0.5,3,0.5,14,640,9,23,654,0.021407,0.608696,0.041359,,,,654,0.1815,799,145,654
5,0.5,3,0.55,14,575,9,23,589,0.023769,0.608696,0.045752,,,,589,0.2628,799,210,589
5,0.5,3,0.6,13,433,10,23,446,0.029148,0.565217,0.055437,,,,446,0.4418,799,353,446
5,0.5,3,0.65,13,323,10,23,336,0.03869,0.565217,0.072423,,,,336,0.5795,799,463,336
5,0.5,3,0.7,12,261,11,23,273,0.043956,0.521739,0.081081,,,,273,0.6583,799,526,273
5,0.5,3,0.75,12,217,11,23,229,0.052402,0.521739,0.095238,,,,229,0.7134,799,570,229
5,0.5,3,0.8,12,185,11,23,197,0.060914,0.521739,0.109091,,,,197,0.7534,799,602,197
5,0.5,3,0.85,12,157,11,23,169,0.071006,0.521739,0.125,,,,169,0.7885,799,630,169
5,0.5,3,0.9,12,106,11,23,118,0.101695,0.521739,0.170213,,,,118,0.8523,799,681,118
5,0.5,3,0.95,11,88,12,23,99,0.111111,0.478261,0.180328,,,,99,0.8761,799,700,99
5,0.5,3,0.99,10,63,13,23,73,0.136986,0.434783,0.208333,,,,73,0.9086,799,726,73
5,0.5,5,0.5,13,436,10,23,449,0.028953,0.565217,0.055085,,,,449,0.438,799,350,449
5,0.5,5,0.55,13,430,10,23,443,0.029345,0.565217,0.055794,,,,443,0.4456,799,356,443
5,0.5,5,0.6,13,384,10,23,397,0.032746,0.565217,0.061905,,,,397,0.5031,799,402,397
5,0.5,5,0.65,13,313,10,23,326,0.039877,0.565217,0.074499,,,,326,0.592,799,473,326
5,0.5,5,0.7,12,260,11,23,272,0.044118,0.521739,0.081356,,,,272,0.6596,799,527,272
5,0.5,5,0.75,12,217,11,23,229,0.052402,0.521739,0.095238,,,,229,0.7134,799,570,229
5,0.5,5,0.8,12,185,11,23,197,0.060914,0.521739,0.109091,,,,197,0.7534,799,602,197
5,0.5,5,0.85,12,157,11,23,169,0.071006,0.521739,0.125,,,,169,0.7885,799,630,169
5,0.5,5,0.9,12,106,11,23,118,0.101695,0.521739,0.170213,,,,118,0.8523,799,681,118
5,0.5,5,0.95,11,88,12,23,99,0.111111,0.478261,0.180328,,,,99,0.8761,799,700,99
5,0.5,5,0.99,10,63,13,23,73,0.136986,0.434783,0.208333,,,,73,0.9086,799,726,73
5,0.5,7,0.5,13,268,10,23,281,0.046263,0.565217,0.085526,,,,281,0.6483,799,518,281
5,0.5,7,0.55,13,267,10,23,280,0.046429,0.565217,0.085809,,,,280,0.6496,799,519,280
5,0.5,7,0.6,13,256,10,23,269,0.048327,0.565217,0.089041,,,,269,0.6633,799,530,269
5,0.5,7,0.65,13,233,10,23,246,0.052846,0.565217,0.096654,,,,246,0.6921,799,553,246
5,0.5,7,0.7,12,216,11,23,228,0.052632,0.521739,0.095618,,,,228,0.7146,799,571,228
5,0.5,7,0.75,12,194,11,23,206,0.058252,0.521739,0.104803,,,,206,0.7422,799,593,206
5,0.5,7,0.8,12,170,11,23,182,0.065934,0.521739,0.117073,,,,182,0.7722,799,617,182
5,0.5,7,0.85,12,151,11,23,163,0.07362,0.521739,0.129032,,,,163,0.796,799,636,163
5,0.5,7,0.9,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.8548,799,683,116
5,0.5,7,0.95,11,87,12,23,98,0.112245,0.478261,0.181818,,,,98,0.8773,799,701,98
5,0.5,7,0.99,10,62,13,23,72,0.138889,0.434783,0.210526,,,,72,0.9099,799,727,72
5,0.5,10,0.5,12,149,11,23,161,0.074534,0.521739,0.130435,,,,161,0.7985,799,638,161
5,0.5,10,0.55,12,148,11,23,160,0.075,0.521739,0.131148,,,,160,0.7997,799,639,160
5,0.5,10,0.6,12,145,11,23,157,0.076433,0.521739,0.133333,,,,157,0.8035,799,642,157
5,0.5,10,0.65,12,139,11,23,151,0.07947,0.521739,0.137931,,,,151,0.811,799,648,151
5,0.5,10,0.7,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.8248,799,659,140
5,0.5,10,0.75,12,121,11,23,133,0.090226,0.521739,0.153846,,,,133,0.8335,799,666,133
5,0.5,10,0.8,12,112,11,23,124,0.096774,0.521739,0.163265,,,,124,0.8448,799,675,124
5,0.5,10,0.85,12,103,11,23,115,0.104348,0.521739,0.173913,,,,115,0.8561,799,684,115
5,0.5,10,0.9,12,82,11,23,94,0.12766,0.521739,0.205128,,,,94,0.8824,799,705,94
5,0.5,10,0.95,11,69,12,23,80,0.1375,0.478261,0.213592,,,,80,0.8999,799,719,80
5,0.5,10,0.99,10,53,13,23,63,0.15873,0.434783,0.232558,,,,63,0.9212,799,736,63
5,0.5,15,0.5,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.8849,799,707,92
5,0.5,15,0.55,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.8849,799,707,92
5,0.5,15,0.6,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.8849,799,707,92
5,0.5,15,0.65,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.8849,799,707,92
5,0.5,15,0.7,11,77,12,23,88,0.125,0.478261,0.198198,,,,88,0.8899,799,711,88
5,0.5,15,0.75,11,75,12,23,86,0.127907,0.478261,0.201835,,,,86,0.8924,799,713,86
5,0.5,15,0.8,11,69,12,23,80,0.1375,0.478261,0.213592,,,,80,0.8999,799,719,80
5,0.5,15,0.85,11,63,12,23,74,0.148649,0.478261,0.226804,,,,74,0.9074,799,725,74
5,0.5,15,0.9,11,54,12,23,65,0.169231,0.478261,0.25,,,,65,0.9186,799,734,65
5,0.5,15,0.95,11,47,12,23,58,0.189655,0.478261,0.271605,,,,58,0.9274,799,741,58
5,0.5,15,0.99,10,39,13,23,49,0.204082,0.434783,0.277778,,,,49,0.9387,799,750,49
5,0.51,1,0.5,14,759,9,23,773,0.018111,0.608696,0.035176,,,,773,0.0,773,0,773
5,0.51,1,0.55,14,597,9,23,611,0.022913,0.608696,0.044164,,,,611,0.2096,773,162,611
5,0.51,1,0.6,13,439,10,23,452,0.028761,0.565217,0.054737,,,,452,0.4153,773,321,452
5,0.51,1,0.65,13,327,10,23,340,0.038235,0.565217,0.071625,,,,340,0.5602,773,433,340
5,0.51,1,0.7,12,265,11,23,277,0.043321,0.521739,0.08,,,,277,0.6417,773,496,277
5,0.51,1,0.75,12,221,11,23,233,0.051502,0.521739,0.09375,,,,233,0.6986,773,540,233
5,0.51,1,0.8,12,188,11,23,200,0.06,0.521739,0.107623,,,,200,0.7413,773,573,200
5,0.51,1,0.85,12,159,11,23,171,0.070175,0.521739,0.123711,,,,171,0.7788,773,602,171
5,0.51,1,0.9,12,108,11,23,120,0.1,0.521739,0.167832,,,,120,0.8448,773,653,120
5,0.51,1,0.95,11,89,12,23,100,0.11,0.478261,0.178862,,,,100,0.8706,773,673,100
5,0.51,1,0.99,10,64,13,23,74,0.135135,0.434783,0.206186,,,,74,0.9043,773,699,74
5,0.51,2,0.5,14,698,9,23,712,0.019663,0.608696,0.038095,,,,712,0.0789,773,61,712
5,0.51,2,0.55,14,595,9,23,609,0.022989,0.608696,0.044304,,,,609,0.2122,773,164,609
5,0.51,2,0.6,13,439,10,23,452,0.028761,0.565217,0.054737,,,,452,0.4153,773,321,452
5,0.51,2,0.65,13,327,10,23,340,0.038235,0.565217,0.071625,,,,340,0.5602,773,433,340
5,0.51,2,0.7,12,265,11,23,277,0.043321,0.521739,0.08,,,,277,0.6417,773,496,277
5,0.51,2,0.75,12,221,11,23,233,0.051502,0.521739,0.09375,,,,233,0.6986,773,540,233
5,0.51,2,0.8,12,188,11,23,200,0.06,0.521739,0.107623,,,,200,0.7413,773,573,200
5,0.51,2,0.85,12,159,11,23,171,0.070175,0.521739,0.123711,,,,171,0.7788,773,602,171
5,0.51,2,0.9,12,108,11,23,120,0.1,0.521739,0.167832,,,,120,0.8448,773,653,120
5,0.51,2,0.95,11,89,12,23,100,0.11,0.478261,0.178862,,,,100,0.8706,773,673,100
5,0.51,2,0.99,10,64,13,23,74,0.135135,0.434783,0.206186,,,,74,0.9043,773,699,74
5,0.51,3,0.5,14,620,9,23,634,0.022082,0.608696,0.042618,,,,634,0.1798,773,139,634
5,0.51,3,0.55,14,570,9,23,584,0.023973,0.608696,0.046129,,,,584,0.2445,773,189,584
5,0.51,3,0.6,13,439,10,23,452,0.028761,0.565217,0.054737,,,,452,0.4153,773,321,452
5,0.51,3,0.65,13,327,10,23,340,0.038235,0.565217,0.071625,,,,340,0.5602,773,433,340
5,0.51,3,0.7,12,265,11,23,277,0.043321,0.521739,0.08,,,,277,0.6417,773,496,277
5,0.51,3,0.75,12,221,11,23,233,0.051502,0.521739,0.09375,,,,233,0.6986,773,540,233
5,0.51,3,0.8,12,188,11,23,200,0.06,0.521739,0.107623,,,,200,0.7413,773,573,200
5,0.51,3,0.85,12,159,11,23,171,0.070175,0.521739,0.123711,,,,171,0.7788,773,602,171
5,0.51,3,0.9,12,108,11,23,120,0.1,0.521739,0.167832,,,,120,0.8448,773,653,120
5,0.51,3,0.95,11,89,12,23,100,0.11,0.478261,0.178862,,,,100,0.8706,773,673,100
5,0.51,3,0.99,10,64,13,23,74,0.135135,0.434783,0.206186,,,,74,0.9043,773,699,74
5,0.51,5,0.5,13,414,10,23,427,0.030445,0.565217,0.057778,,,,427,0.4476,773,346,427
5,0.51,5,0.55,13,413,10,23,426,0.030516,0.565217,0.057906,,,,426,0.4489,773,347,426
5,0.51,5,0.6,13,376,10,23,389,0.033419,0.565217,0.063107,,,,389,0.4968,773,384,389
5,0.51,5,0.65,13,314,10,23,327,0.039755,0.565217,0.074286,,,,327,0.577,773,446,327
5,0.51,5,0.7,12,264,11,23,276,0.043478,0.521739,0.080268,,,,276,0.6429,773,497,276
5,0.51,5,0.75,12,221,11,23,233,0.051502,0.521739,0.09375,,,,233,0.6986,773,540,233
5,0.51,5,0.8,12,188,11,23,200,0.06,0.521739,0.107623,,,,200,0.7413,773,573,200
5,0.51,5,0.85,12,159,11,23,171,0.070175,0.521739,0.123711,,,,171,0.7788,773,602,171
5,0.51,5,0.9,12,108,11,23,120,0.1,0.521739,0.167832,,,,120,0.8448,773,653,120
5,0.51,5,0.95,11,89,12,23,100,0.11,0.478261,0.178862,,,,100,0.8706,773,673,100
5,0.51,5,0.99,10,64,13,23,74,0.135135,0.434783,0.206186,,,,74,0.9043,773,699,74
5,0.51,7,0.5,13,262,10,23,275,0.047273,0.565217,0.087248,,,,275,0.6442,773,498,275
5,0.51,7,0.55,13,261,10,23,274,0.047445,0.565217,0.087542,,,,274,0.6455,773,499,274
5,0.51,7,0.6,13,252,10,23,265,0.049057,0.565217,0.090278,,,,265,0.6572,773,508,265
5,0.51,7,0.65,13,232,10,23,245,0.053061,0.565217,0.097015,,,,245,0.6831,773,528,245
5,0.51,7,0.7,12,217,11,23,229,0.052402,0.521739,0.095238,,,,229,0.7038,773,544,229
5,0.51,7,0.75,12,195,11,23,207,0.057971,0.521739,0.104348,,,,207,0.7322,773,566,207
5,0.51,7,0.8,12,171,11,23,183,0.065574,0.521739,0.116505,,,,183,0.7633,773,590,183
5,0.51,7,0.85,12,152,11,23,164,0.073171,0.521739,0.128342,,,,164,0.7878,773,609,164
5,0.51,7,0.9,12,105,11,23,117,0.102564,0.521739,0.171429,,,,117,0.8486,773,656,117
5,0.51,7,0.95,11,88,12,23,99,0.111111,0.478261,0.180328,,,,99,0.8719,773,674,99
5,0.51,7,0.99,10,63,13,23,73,0.136986,0.434783,0.208333,,,,73,0.9056,773,700,73
5,0.51,10,0.5,12,149,11,23,161,0.074534,0.521739,0.130435,,,,161,0.7917,773,612,161
5,0.51,10,0.55,12,149,11,23,161,0.074534,0.521739,0.130435,,,,161,0.7917,773,612,161
5,0.51,10,0.6,12,145,11,23,157,0.076433,0.521739,0.133333,,,,157,0.7969,773,616,157
5,0.51,10,0.65,12,140,11,23,152,0.078947,0.521739,0.137143,,,,152,0.8034,773,621,152
5,0.51,10,0.7,12,129,11,23,141,0.085106,0.521739,0.146341,,,,141,0.8176,773,632,141
5,0.51,10,0.75,12,123,11,23,135,0.088889,0.521739,0.151899,,,,135,0.8254,773,638,135
5,0.51,10,0.8,12,114,11,23,126,0.095238,0.521739,0.161074,,,,126,0.837,773,647,126
5,0.51,10,0.85,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.8499,773,657,116
5,0.51,10,0.9,12,83,11,23,95,0.126316,0.521739,0.20339,,,,95,0.8771,773,678,95
5,0.51,10,0.95,11,69,12,23,80,0.1375,0.478261,0.213592,,,,80,0.8965,773,693,80
5,0.51,10,0.99,10,54,13,23,64,0.15625,0.434783,0.229885,,,,64,0.9172,773,709,64
5,0.51,15,0.5,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.881,773,681,92
5,0.51,15,0.55,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.881,773,681,92
5,0.51,15,0.6,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.881,773,681,92
5,0.51,15,0.65,11,81,12,23,92,0.119565,0.478261,0.191304,,,,92,0.881,773,681,92
5,0.51,15,0.7,11,78,12,23,89,0.123596,0.478261,0.196429,,,,89,0.8849,773,684,89
5,0.51,15,0.75,11,76,12,23,87,0.126437,0.478261,0.2,,,,87,0.8875,773,686,87
5,0.51,15,0.8,11,70,12,23,81,0.135802,0.478261,0.211538,,,,81,0.8952,773,692,81
5,0.51,15,0.85,11,63,12,23,74,0.148649,0.478261,0.226804,,,,74,0.9043,773,699,74
5,0.51,15,0.9,11,55,12,23,66,0.166667,0.478261,0.247191,,,,66,0.9146,773,707,66
5,0.51,15,0.95,11,47,12,23,58,0.189655,0.478261,0.271605,,,,58,0.925,773,715,58
5,0.51,15,0.99,10,39,13,23,49,0.204082,0.434783,0.277778,,,,49,0.9366,773,724,49
5,0.52,1,0.5,14,722,9,23,736,0.019022,0.608696,0.036891,,,,736,0.0,736,0,736
5,0.52,1,0.55,14,603,9,23,617,0.02269,0.608696,0.04375,,,,617,0.1617,736,119,617
5,0.52,1,0.6,13,443,10,23,456,0.028509,0.565217,0.05428,,,,456,0.3804,736,280,456
5,0.52,1,0.65,13,329,10,23,342,0.038012,0.565217,0.071233,,,,342,0.5353,736,394,342
5,0.52,1,0.7,12,267,11,23,279,0.043011,0.521739,0.07947,,,,279,0.6209,736,457,279
5,0.52,1,0.75,12,222,11,23,234,0.051282,0.521739,0.093385,,,,234,0.6821,736,502,234
5,0.52,1,0.8,12,189,11,23,201,0.059701,0.521739,0.107143,,,,201,0.7269,736,535,201
5,0.52,1,0.85,12,160,11,23,172,0.069767,0.521739,0.123077,,,,172,0.7663,736,564,172
5,0.52,1,0.9,12,109,11,23,121,0.099174,0.521739,0.166667,,,,121,0.8356,736,615,121
5,0.52,1,0.95,11,90,12,23,101,0.108911,0.478261,0.177419,,,,101,0.8628,736,635,101
5,0.52,1,0.99,10,65,13,23,75,0.133333,0.434783,0.204082,,,,75,0.8981,736,661,75
5,0.52,2,0.5,14,672,9,23,686,0.020408,0.608696,0.039492,,,,686,0.0679,736,50,686
5,0.52,2,0.55,14,597,9,23,611,0.022913,0.608696,0.044164,,,,611,0.1698,736,125,611
5,0.52,2,0.6,13,443,10,23,456,0.028509,0.565217,0.05428,,,,456,0.3804,736,280,456
5,0.52,2,0.65,13,329,10,23,342,0.038012,0.565217,0.071233,,,,342,0.5353,736,394,342
5,0.52,2,0.7,12,267,11,23,279,0.043011,0.521739,0.07947,,,,279,0.6209,736,457,279
5,0.52,2,0.75,12,222,11,23,234,0.051282,0.521739,0.093385,,,,234,0.6821,736,502,234
5,0.52,2,0.8,12,189,11,23,201,0.059701,0.521739,0.107143,,,,201,0.7269,736,535,201
5,0.52,2,0.85,12,160,11,23,172,0.069767,0.521739,0.123077,,,,172,0.7663,736,564,172
5,0.52,2,0.9,12,109,11,23,121,0.099174,0.521739,0.166667,,,,121,0.8356,736,615,121
5,0.52,2,0.95,11,90,12,23,101,0.108911,0.478261,0.177419,,,,101,0.8628,736,635,101
